2833,54,3,847,3,0,0,0
2834,54,3,846,3,0,0,0
2835,54,3,211,3,0,0,0
109,55,1,97,6,0,0,0
435,56,2,115,12,0,0,0
485,57,2,156,14,0,0,0
505,59,1,231,15,0,0,0
620,60,1,176,19,0,0,0
263,61,3,50,8,0,0,0
264,61,3,85,8,0,0,0
265,61,3,102,8,0,0,0
266,61,3,123,8,0,0,0
267,61,2,124,8,0,0,0
268,61,3,124,8,0,0,0
269,61,3,125,8,0,0,0
270,61,3,138,8,0,0,0
271,61,1,171,8,0,0,0
272,61,3,187,8,0,0,0
273,61,3,213,8,0,0,0
436,62,2,189,12,0,0,0
2888,62,3,873,12,0,0,0
2889,62,3,874,12,0,0,0
2890,62,3,875,12,0,0,0
2891,62,3,189,12,0,0,0
23,63,2,131,3,0,0,0
2831,63,1,131,3,0,0,0
24,64,1,133,3,0,0,0
25,64,2,133,3,0,0,0
2818,64,3,133,3,0,0,0
2819,64,3,242,3,0,0,0
2820,64,3,847,3,0,0,0
2821,64,3,843,3,0,0,0
2822,64,3,844,3,0,0,0
2823,64,3,845,3,0,0,0
2824,64,3,846,3,0,0,0
470,65,1,83,13,0,0,0
471,65,2,83,13,0,0,0
538,66,3,75,16,0,0,0
539,66,3,84,16,0,0,0
540,66,3,107,16,0,0,0
541,66,2,109,16,0,0,0
542,66,3,109,16,0,0,0
543,66,1,111,16,0,0,0
544,66,3,111,16,0,0,0
545,66,3,113,16,0,0,0
546,66,3,114,16,0,0,0
547,66,3,116,16,0,0,0
548,66,3,188,16,0,0,0
549,66,3,194,16,0,0,0
110,67,1,214,6,0,0,0
111,67,2,214,6,0,0,0
41,68,1,197,4,0,0,0
42,68,2,197,4,0,0,0
195,69,1,243,7,0,0,0
550,70,1,247,16,0,0,0
2856,70,3,865,16,0,0,0
2857,70,3,867,16,0,0,0
112,71,1,160,6,0,0,0
395,72,3,38,10,0,0,0
396,72,3,88,10,0,0,0
397,72,3,127,10,0,0,0
398,72,3,128,10,0,0,0
399,72,3,138,10,0,0,0
400,72,3,153,10,0,0,0
113,73,1,214,6,0,0,0
114,73,2,214,6,0,0,0
676,74,1,232,20,0,0,0
65,75,1,202,5,0,0,0
66,75,2,202,5,0,0,0
551,76,2,111,16,0,0,0
552,77,1,248,16,0,0,0
115,78,3,119,6,0,0,0
116,78,3,135,6,0,0,0
117,78,1,137,6,0,0,0
118,78,3,137,6,0,0,0
119,78,2,138,6,0,0,0
120,78,3,138,6,0,0,0
121,79,2,214,6,0,0,0
122,80,1,214,6,0,0,0
43,81,1,197,4,0,0,0
44,81,2,197,4,0,0,0
401,82,1,238,10,0,0,0
26,83,1,101,3,0,0,0
123,84,2,214,6,0,0,0
196,85,1,136,7,0,0,0
591,86,1,193,17,0,0,0
45,87,1,197,4,0,0,0
46,87,2,197,4,0,0,0
124,88,1,160,6,0,0,0
592,89,2,183,17,0,0,0
274,90,3,5,8,0,0,0
275,90,3,12,8,0,0,0
276,90,3,20,8,0,0,0
277,90,3,23,8,0,0,0
278,90,3,26,8,0,0,0
279,90,3,30,8,0,0,0
280,90,3,62,8,0,0,0
281,90,3,102,8,0,0,0
282,90,3,123,8,0,0,0
283,90,2,124,8,0,0,0
284,90,3,124,8,0,0,0
285,90,3,125,8,0,0,0
286,90,3,138,8,0,0,0
287,90,1,171,8,0,0,0
553,91,1,145,16,0,0,0
554,91,2,145,16,0,0,0
555,91,3,145,16,0,0,0
556,91,3,188,16,0,0,0
125,92,3,8,6,0,0,0
126,92,3,35,6,0,0,0
127,92,3,137,6,0,0,0
128,92,3,138,6,0,0,0
197,92,3,37,7,0,0,0
198,92,3,136,7,0,0,0
199,92,3,138,7,0,0,0
605,93,1,217,18,0,0,0
200,94,3,76,7,0,0,0
201,94,1,136,7,0,0,0
202,94,3,136,7,0,0,0
437,95,2,115,12,0,0,0
593,96,1,193,17,0,0,0
594,97,1,193,17,0,0,0
129,98,1,138,6,0,0,0
130,99,3,28,6,0,0,0
131,99,3,29,6,0,0,0
132,99,3,34,6,0,0,0
133,99,3,36,6,0,0,0
134,99,3,118,6,0,0,0
135,99,3,119,6,0,0,0
136,99,2,120,6,0,0,0
137,99,3,138,6,0,0,0
138,99,3,164,6,0,0,0
139,100,3,28,6,0,0,0
140,100,3,29,6,0,0,0
141,100,3,34,6,0,0,0
142,100,3,36,6,0,0,0
143,100,3,118,6,0,0,0
144,100,3,119,6,0,0,0
145,100,2,120,6,0,0,0
146,100,3,138,6,0,0,0
147,100,3,164,6,0,0,0
148,101,3,28,6,0,0,0
149,101,3,29,6,0,0,0
150,101,3,34,6,0,0,0
151,101,3,36,6,0,0,0
152,101,3,118,6,0,0,0
153,101,3,119,6,0,0,0
154,101,2,120,6,0,0,0
155,101,3,138,6,0,0,0
156,101,3,164,6,0,0,0
203,102,1,138,7,0,0,0
385,103,3,16,9,0,0,0
386,103,1,161,9,0,0,0
387,103,3,161,9,0,0,0
388,103,3,198,9,0,0,0
389,103,3,203,9,0,0,0
390,103,3,207,9,0,0,0
391,103,3,212,9,0,0,0
392,103,3,226,9,0,0,0
47,104,1,139,4,0,0,0
48,104,2,139,4,0,0,0
49,104,3,139,4,0,0,0
438,104,2,189,12,0,0,0
439,104,3,189,12,0,0,0
440,104,3,190,12,0,0,0
606,105,1,154,18,0,0,0
288,106,3,5,8,0,0,0
289,106,3,12,8,0,0,0
290,106,3,20,8,0,0,0
291,106,3,23,8,0,0,0
292,106,3,26,8,0,0,0
293,106,3,30,8,0,0,0
294,106,3,62,8,0,0,0
295,106,3,102,8,0,0,0
296,106,3,123,8,0,0,0
297,106,3,124,8,0,0,0
298,106,3,125,8,0,0,0
299,106,3,138,8,0,0,0
10,107,1,143,2,0,0,0
11,107,2,143,2,0,0,0
12,107,3,143,2,0,0,0
13,107,3,233,2,0,0,0
441,108,1,249,12,0,0,0
2892,108,3,876,12,0,0,0
2893,108,3,877,12,0,0,0
2894,108,3,249,12,0,0,0
2895,108,3,878,12,0,0,0
2896,108,3,879,12,0,0,0
472,109,2,152,13,0,0,0
473,109,1,163,13,0,0,0
300,110,1,220,8,0,0,0
2941,110,3,123,8,0,0,0
2942,110,3,124,8,0,0,0
2943,110,3,125,8,0,0,0
2944,110,3,138,8,0,0,0
2945,110,3,906,8,0,0,0
2946,110,3,907,8,0,0,0
157,111,1,118,6,0,0,0
158,112,1,95,6,0,0,0
159,112,3,95,6,0,0,0
160,112,3,118,6,0,0,0
161,113,1,214,6,0,0,0
301,114,2,219,8,0,0,0
204,115,1,243,7,0,0,0
402,116,1,238,10,0,0,0
205,117,1,136,7,0,0,0
607,118,2,154,18,0,0,0
162,119,1,214,6,0,0,0
163,119,2,214,6,0,0,0
50,120,2,54,4,0,0,0
621,121,3,138,19,0,0,0
622,121,3,165,19,0,0,0
623,121,3,175,19,0,0,0
624,121,1,176,19,0,0,0
625,121,3,223,19,0,0,0
626,121,3,224,19,0,0,0
403,122,3,38,10,0,0,0
404,122,3,88,10,0,0,0
405,122,3,127,10,0,0,0
406,122,3,128,10,0,0,0
407,122,3,138,10,0,0,0
408,122,3,153,10,0,0,0
302,123,3,123,8,0,0,0
303,123,3,124,8,0,0,0
304,123,3,125,8,0,0,0
305,123,3,138,8,0,0,0
306,123,1,171,8,0,0,0
677,124,3,225,20,0,0,0
678,124,1,232,20,0,0,0
679,124,3,232,20,0,0,0
2764,125,6,856,0,0,11,0
2765,125,6,857,0,0,11,0
164,126,2,214,6,0,0,0
206,126,3,14,7,0,0,0
207,126,3,48,7,0,0,0
208,126,3,51,7,0,0,0
209,126,3,136,7,0,0,0
442,126,2,77,12,0,0,0
443,126,1,249,12,0,0,0
627,126,3,14,19,0,0,0
628,126,3,48,19,0,0,0
629,126,1,49,19,0,0,0
630,126,2,49,19,0,0,0
631,126,3,49,19,0,0,0
632,126,3,52,19,0,0,0
633,126,3,53,19,0,0,0
634,126,3,55,19,0,0,0
635,126,3,58,19,0,0,0
636,126,3,59,19,0,0,0
637,126,3,60,19,0,0,0
638,126,3,67,19,0,0,0
639,126,3,73,19,0,0,0
640,126,3,93,19,0,0,0
641,126,3,99,19,0,0,0
642,126,3,138,19,0,0,0
643,126,3,165,19,0,0,0
165,127,2,138,6,0,0,0
166,127,1,214,6,0,0,0
210,127,1,136,7,0,0,0
680,127,1,209,20,0,0,0
2862,127,1,136,7,0,0,0
506,128,1,231,15,0,0,0
557,129,1,218,16,0,0,0
558,130,1,196,16,0,0,0
559,131,1,218,16,0,0,0
444,132,1,249,12,0,0,0
307,133,1,201,8,0,0,0
51,134,1,197,4,0,0,0
52,134,2,197,4,0,0,0
507,135,1,231,15,0,0,0
167,136,1,214,6,0,0,0
168,136,2,214,6,0,0,0
308,137,1,251,8,0,0,0
27,138,1,131,3,0,0,0
28,138,2,131,3,0,0,0
508,139,1,231,15,0,0,0
211,140,1,243,7,0,0,0
445,140,1,249,12,0,0,0
681,140,1,225,20,0,0,0
2864,140,1,243,7,0,0,0
212,141,3,42,7,0,0,0
213,141,1,136,7,0,0,0
214,141,3,138,7,0,0,0
215,142,1,136,7,0,0,0
216,142,3,136,7,0,0,0
217,142,3,138,7,0,0,0
486,143,3,10,14,0,0,0
487,143,3,41,14,0,0,0
488,143,3,44,14,0,0,0
489,143,3,45,14,0,0,0
490,143,3,82,14,0,0,0
491,143,1,156,14,0,0,0
492,143,3,156,14,0,0,0
493,143,3,158,14,0,0,0
53,144,1,197,4,0,0,0
54,144,2,197,4,0,0,0
218,144,1,136,7,0,0,0
409,144,1,239,10,0,0,0
2922,144,3,21,7,0,0,0
2923,144,3,24,7,0,0,0
2924,144,3,136,7,0,0,0
2925,144,3,138,7,0,0,0
169,145,3,214,6,0,0,0
170,145,3,230,6,0,0,0
595,146,1,98,17,0,0,0
596,146,2,98,17,0,0,0
597,146,3,98,17,0,0,0
598,146,3,193,17,0,0,0
599,146,3,199,17,0,0,0
600,146,3,237,17,0,0,0
309,147,1,252,8,0,0,0
219,149,3,6,7,0,0,0
220,149,3,7,7,0,0,0
221,149,3,136,7,0,0,0
222,149,3,138,7,0,0,0
2870,149,1,136,7,0,0,0
474,150,1,83,13,0,0,0
475,150,3,86,13,0,0,0
476,150,3,170,13,0,0,0
509,151,1,117,15,0,0,0
510,151,3,117,15,0,0,0
511,151,3,124,15,0,0,0
512,151,3,129,15,0,0,0
513,151,3,155,15,0,0,0
514,151,3,177,15,0,0,0
515,151,3,181,15,0,0,0
644,152,3,1,19,0,0,0
645,152,3,4,19,0,0,0
646,152,3,19,19,0,0,0
647,152,3,31,19,0,0,0
648,152,3,32,19,0,0,0
649,152,1,165,19,0,0,0
650,152,3,165,19,0,0,0
651,152,3,169,19,0,0,0
652,152,2,176,19,0,0,0
653,152,3,223,19,0,0,0
171,153,1,214,6,0,0,0
172,153,2,214,6,0,0,0
67,154,1,200,5,0,0,0
68,154,2,200,5,0,0,0
69,154,3,200,5,0,0,0
70,154,3,222,5,0,0,0
2936,154,3,901,5,0,0,0
2937,154,3,902,5,0,0,0
29,155,3,74,3,0,0,0
30,155,3,131,3,0,0,0
31,155,1,133,3,0,0,0
32,155,2,133,3,0,0,0
33,155,3,133,3,0,0,0
2836,155,3,844,3,0,0,0
2837,155,3,847,3,0,0,0
682,156,1,232,20,0,0,0
14,157,1,250,2,0,0,0
34,158,1,131,3,0,0,0
35,158,2,131,3,0,0,0
15,159,1,250,2,0,0,0
223,160,1,227,7,0,0,0
654,161,3,22,19,0,0,0
655,161,3,138,19,0,0,0
656,161,3,165,19,0,0,0
657,161,3,223,19,0,0,0
658,161,3,224,19,0,0,0
608,162,3,27,18,0,0,0
609,162,1,151,18,0,0,0
610,162,3,151,18,0,0,0
611,162,3,154,18,0,0,0
417,163,1,234,11,0,0,0
560,163,1,234,16,0,0,0
601,164,1,236,17,0,0,0
173,165,1,214,6,0,0,0
174,165,2,214,6,0,0,0
2,166,1,9,1,0,0,0
3,166,2,126,1,0,0,0
692,166,5,433,0,2,0,0
693,166,5,403,0,169,0,0
694,166,5,431,0,169,0,0
695,166,5,529,0,169,0,0
696,166,5,286,0,0,0,24
697,166,2,286,0,0,0,25
698,166,2,376,0,0,0,25
699,166,2,493,0,0,0,25
700,166,2,512,0,0,0,25
701,166,2,564,0,0,0,25
702,166,2,785,0,0,0,25
2735,166,6,812,0,0,6,0
2736,166,6,815,0,0,6,0
2737,166,6,849,0,0,6,0
310,167,3,15,8,0,0,0
311,167,3,33,8,0,0,0
312,167,3,70,8,0,0,0
313,167,3,78,8,0,0,0
314,167,3,123,8,0,0,0
315,167,2,124,8,0,0,0
316,167,3,124,8,0,0,0
317,167,3,125,8,0,0,0
318,167,3,134,8,0,0,0
319,167,3,138,8,0,0,0
320,167,1,171,8,0,0,0
321,167,3,187,8,0,0,0
322,167,3,213,8,0,0,0
36,168,1,211,3,0,0,0
323,169,1,145,8,0,0,0
324,169,2,145,8,0,0,0
561,169,1,145,16,0,0,0
562,169,2,145,16,0,0,0
563,169,3,145,16,0,0,0
564,169,3,188,16,0,0,0
2840,169,3,867,16,0,0,0
2841,169,3,864,16,0,0,0
2842,169,3,862,16,0,0,0
71,170,1,173,5,0,0,0
325,171,2,138,8,0,0,0
326,172,2,201,8,0,0,0
327,173,1,252,8,0,0,0
2766,174,6,856,0,0,11,0
2767,174,6,857,0,0,11,0
328,175,3,80,8,0,0,0
329,175,3,122,8,0,0,0
330,175,3,123,8,0,0,0
331,175,3,124,8,0,0,0
332,175,3,125,8,0,0,0
333,175,3,138,8,0,0,0
2947,175,3,906,8,0,0,0
224,176,1,243,7,0,0,0
72,177,1,184,5,0,0,0
73,177,2,184,5,0,0,0
2926,177,3,184,5,0,0,0
2927,177,3,202,5,0,0,0
2928,177,3,228,5,0,0,0
2929,177,3,900,5,0,0,0
2930,177,3,901,5,0,0,0
2931,177,3,902,5,0,0,0
225,178,1,243,7,0,0,0
516,179,1,231,15,0,0,0
226,180,1,243,7,0,0,0
175,181,1,214,6,0,0,0
74,182,3,146,5,0,0,0
75,182,1,173,5,0,0,0
76,182,2,173,5,0,0,0
77,182,3,173,5,0,0,0
78,182,3,200,5,0,0,0
79,182,3,202,5,0,0,0
2938,182,3,901,5,0,0,0
2939,182,3,902,5,0,0,0
176,183,1,137,6,0,0,0
565,184,2,195,16,0,0,0
446,185,2,190,12,0,0,0
447,185,1,249,12,0,0,0
37,186,1,241,3,0,0,0
2826,186,3,241,3,0,0,0
2827,186,3,846,3,0,0,0
448,187,2,235,12,0,0,0
334,188,2,124,8,0,0,0
335,188,1,171,8,0,0,0
336,189,3,2,8,0,0,0
337,189,3,40,8,0,0,0
338,189,3,65,8,0,0,0
339,189,3,123,8,0,0,0
340,189,3,124,8,0,0,0
341,189,3,125,8,0,0,0
342,189,3,138,8,0,0,0
343,189,3,167,8,0,0,0
344,189,3,187,8,0,0,0
2111,189,5,781,0,163,0,0
477,190,2,71,13,0,0,0
478,191,3,71,13,0,0,0
479,191,1,83,13,0,0,0
480,191,3,83,13,0,0,0
481,191,3,141,13,0,0,0
482,191,3,152,13,0,0,0
566,192,1,247,16,0,0,0
567,193,1,196,16,0,0,0
410,194,1,153,10,0,0,0
602,195,1,193,17,0,0,0
568,196,1,248,16,0,0,0
517,197,2,215,15,0,0,0
518,198,1,231,15,0,0,0
683,199,1,232,20,0,0,0
55,200,1,197,4,0,0,0
2884,200,3,870,4,0,0,0
2885,200,3,871,4,0,0,0
449,201,2,190,12,0,0,0
659,202,3,138,19,0,0,0
660,202,3,165,19,0,0,0
569,203,1,218,16,0,0,0
450,204,1,249,12,0,0,0
661,205,1,165,19,0,0,0
177,206,1,214,6,0,0,0
227,206,1,138,7,0,0,0
411,207,1,238,10,0,0,0
2696,208,6,855,0,0,5,0
2697,208,6,858,0,0,5,0
345,209,3,5,8,0,0,0
346,209,3,12,8,0,0,0
347,209,3,20,8,0,0,0
348,209,3,23,8,0,0,0
349,209,3,26,8,0,0,0
350,209,3,30,8,0,0,0
351,209,3,62,8,0,0,0
352,209,3,102,8,0,0,0
353,209,3,123,8,0,0,0
354,209,3,124,8,0,0,0
355,209,3,125,8,0,0,0
356,209,3,138,8,0,0,0
56,210,1,139,4,0,0,0
57,210,3,139,4,0,0,0
58,210,3,197,4,0,0,0
59,210,3,208,4,0,0,0
228,210,1,178,7,0,0,0
662,210,1,178,19,0,0,0
2869,210,1,178,7,0,0,0
60,211,2,139,4,0,0,0
494,212,3,18,14,0,0,0
495,212,3,56,14,0,0,0
496,212,3,64,14,0,0,0
497,212,3,79,14,0,0,0
498,212,1,156,14,0,0,0
499,212,3,156,14,0,0,0
500,212,3,157,14,0,0,0
501,212,2,158,14,0,0,0
502,212,3,158,14,0,0,0
178,213,1,214,6,0,0,0
663,214,2,138,19,0,0,0
412,215,2,153,10,0,0,0
80,216,2,147,5,0,0,0
81,216,3,147,5,0,0,0
82,216,3,148,5,0,0,0
83,216,1,149,5,0,0,0
84,216,3,149,5,0,0,0
570,216,1,109,16,0,0,0
571,216,2,109,16,0,0,0
572,216,3,109,16,0,0,0
573,216,3,110,16,0,0,0
574,216,3,172,16,0,0,0
575,216,3,188,16,0,0,0
576,216,3,194,16,0,0,0
2932,216,3,903,5,0,0,0
2933,216,3,904,5,0,0,0
2934,216,3,901,5,0,0,0
2935,216,3,902,5,0,0,0
577,217,1,247,16,0,0,0
2849,217,3,865,16,0,0,0
2850,217,3,867,16,0,0,0
519,218,1,231,15,0,0,0
16,219,1,244,2,0,0,0
229,220,1,243,7,0,0,0
578,221,2,196,16,0,0,0
38,222,1,241,3,0,0,0
2828,222,3,241,3,0,0,0
2829,222,3,846,3,0,0,0
230,223,1,136,7,0,0,0
231,223,3,136,7,0,0,0
232,223,3,138,7,0,0,0
233,223,3,150,7,0,0,0
4,224,1,9,1,0,0,0
5,224,2,126,1,0,0,0
703,224,5,433,0,2,0,0
704,224,5,403,0,169,0,0
705,224,5,431,0,169,0,0
706,224,5,530,0,169,0,0
707,224,5,286,0,0,0,24
708,224,2,286,0,0,0,25
709,224,2,376,0,0,0,25
710,224,2,493,0,0,0,25
711,224,2,512,0,0,0,25
712,224,2,564,0,0,0,25
713,224,2,785,0,0,0,25
2740,224,6,812,0,0,6,0
2741,224,6,815,0,0,6,0
2742,224,6,849,0,0,6,0
2912,224,6,896,0,0,0,7
179,225,1,214,6,0,0,0
180,225,2,214,6,0,0,0
520,226,1,231,15,0,0,0
234,227,1,243,7,0,0,0
451,228,2,166,12,0,0,0
452,228,3,166,12,0,0,0
453,228,3,189,12,0,0,0
454,228,3,190,12,0,0,0
455,228,1,249,12,0,0,0
664,228,1,166,19,0,0,0
665,228,2,166,19,0,0,0
2897,228,3,166,19,0,0,0
2898,228,3,880,19,0,0,0
2899,228,3,881,19,0,0,0
2900,228,3,882,19,0,0,0
2901,228,3,883,19,0,0,0
357,229,1,201,8,0,0,0
181,230,1,214,6,0,0,0
182,230,2,214,6,0,0,0
521,231,1,231,15,0,0,0
579,232,1,247,16,0,0,0
183,233,3,81,6,0,0,0
184,233,3,137,6,0,0,0
185,233,3,214,6,0,0,0
186,233,3,221,6,0,0,0
413,234,1,238,10,0,0,0
187,235,1,214,6,0,0,0
188,235,2,214,6,0,0,0
358,236,1,122,8,0,0,0
359,236,2,122,8,0,0,0
456,237,1,249,12,0,0,0
360,238,1,252,8,0,0,0
235,239,1,243,7,0,0,0
361,241,3,69,8,0,0,0
362,241,3,87,8,0,0,0
363,241,3,91,8,0,0,0
364,241,3,96,8,0,0,0
365,241,3,100,8,0,0,0
366,241,3,102,8,0,0,0
367,241,3,105,8,0,0,0
368,241,3,106,8,0,0,0
369,241,3,123,8,0,0,0
370,241,3,124,8,0,0,0
371,241,3,125,8,0,0,0
372,241,3,138,8,0,0,0
373,241,3,142,8,0,0,0
374,241,1,171,8,0,0,0
375,241,3,186,8,0,0,0
376,241,3,213,8,0,0,0
189,242,2,214,6,0,0,0
2919,242,6,894,0,0,0,4
377,243,1,201,8,0,0,0
378,243,2,201,8,0,0,0
418,244,3,39,11,0,0,0
419,244,3,46,11,0,0,0
420,244,3,57,11,0,0,0
421,244,3,130,11,0,0,0
422,244,3,162,11,0,0,0
423,244,2,204,11,0,0,0
424,244,3,204,11,0,0,0
425,244,3,205,11,0,0,0
426,244,3,206,11,0,0,0
379,245,2,125,8,0,0,0
580,246,1,248,16,0,0,0
2851,246,3,248,16,0,0,0
2852,246,3,867,16,0,0,0
380,247,1,201,8,0,0,0
381,247,2,201,8,0,0,0
457,247,1,249,12,0,0,0
39,248,2,131,3,0,0,0
2830,248,1,131,3,0,0,0
61,249,1,197,4,0,0,0
62,249,2,197,4,0,0,0
458,250,2,112,12,0,0,0
503,250,2,168,14,0,0,0
190,251,1,214,6,0,0,0
191,251,2,214,6,0,0,0
612,252,2,154,18,0,0,0
382,253,2,124,8,0,0,0
483,254,2,71,13,0,0,0
484,254,1,83,13,0,0,0
581,255,1,218,16,0,0,0
236,256,1,243,7,0,0,0
383,257,2,159,8,0,0,0
85,259,1,228,5,0,0,0
613,260,1,154,18,0,0,0
63,261,2,197,4,0,0,0
414,262,1,240,10,0,0,0
192,264,1,137,6,0,0,0
193,264,2,138,6,0,0,0
684,264,3,13,20,0,0,0
685,264,1,209,20,0,0,0
686,264,3,209,20,0,0,0
687,264,3,210,20,0,0,0
459,265,2,190,12,0,0,0
460,265,3,190,12,0,0,0
461,265,3,192,12,0,0,0
522,266,2,117,15,0,0,0
415,267,1,238,10,0,0,0
40,268,1,242,3,0,0,0
714,269,3,276,0,140,0,0
715,269,3,299,0,140,0,0
716,269,3,402,0,140,0,0
717,269,3,415,0,140,0,0
718,270,5,507,0,67,0,0
719,271,5,507,0,67,0,0
720,272,5,507,0,67,0,0
721,273,5,507,0,67,0,0
722,274,5,611,0,73,0,0
723,274,5,611,0,146,0,0
724,275,5,507,0,67,0,0
725,276,5,705,0,134,0,0
726,277,5,705,0,134,0,0
727,278,5,651,0,173,0,0
728,279,5,569,0,9,0,0
729,279,5,569,0,33,0,0
730,279,5,569,0,146,0,0
731,279,5,569,0,190,0,0
732,280,5,773,0,0,0,20
733,280,5,773,0,178,0,0
734,281,5,569,0,9,0,0
735,281,5,569,0,33,0,0
736,281,5,569,0,146,0,0
737,281,5,569,0,190,0,0
738,282,5,507,0,67,0,0
739,283,5,705,0,134,0,0
740,284,5,712,0,37,0,0
741,285,5,755,0,32,0,0
742,285,5,755,0,41,0,0
743,285,5,601,0,0,0,16
744,286,5,766,0,42,0,0
745,286,5,766,0,126,0,0
746,286,5,766,0,127,0,0
747,287,5,637,0,14,0,0
748,287,5,559,0,21,0,0
749,287,5,559,0,71,0,0
750,287,5,559,0,75,0,0
751,287,5,382,0,175,0,0
752,287,5,423,0,176,0,0
753,287,5,559,0,176,0,0
754,287,5,637,0,191,0,0
2705,287,6,794,0,0,2,0
2706,287,6,812,0,0,2,0
2707,287,6,815,0,0,2,0
755,288,5,637,0,14,0,0
756,288,5,335,0,27,0,0
757,288,5,637,0,191,0,0
758,289,5,637,0,14,0,0
759,289,5,637,0,191,0,0
760,290,5,517,0,80,0,0
761,291,5,440,0,0,0,8
762,292,5,708,0,134,0,0
763,293,5,664,0,0,0,3
764,293,5,473,0,0,0,11
765,293,5,331,0,42,0,0
766,293,5,480,0,42,0,0
